job_title,publish,company_name,city,description,website
"Logistics Specialist/Executive AGS (Austria, Germany, Switzerland) (m/w/d)",vor 2 Wochen,Moët Hennessy Deutschland GmbH,"Deutschland, Österreich, Schweiz","Collect and verify data and KPIs, participate in the periodic performance reviews with to identify improvement actions to optimize costs and level of service.",stepstone
"Senior Vertriebler:in, Kaufmann, Kauffrau / Berater:in von Immobilieneigentümer:innen / Sales Multimedia (gerne mit Erfahrung im Außendienst)",vor 2 Wochen,Vodafone Deutschland GmbH,"Mainz, Saarbrücken, Hamburg, Flensburg, Bremen, Schwerin, Hannover, Kiel, Lübeck,Landau",Moderne Data-Management-Tools für Ihren Rundum-Blick auf unsere Bestandskund:innen und potenziellen Neukund:innen,stepstone
IT-Prozessmanager – Inhouse Consultant (m/w/d),vor 2 Wochen,Almato AG,bundesweit,Almato ist eine 100 %-Tochtergesellschaft der börsennotierten DATAGROUP SE.,stepstone
Junior Softwareentwickler / Software Engineer DevOps (mwd) – Vollzeit oder Teilzeit,vor 2 Wochen,HMS Analytical Software GmbH,"Home-Office, Heidelberg","Durch die Synthese von Data Engineering, Machine Learning und Software Engineering unterstützen wir Unternehmen dabei aus Ihren Daten Mehrwerte zu generieren.",stepstone
DevOps Engineer (m/w/d),vor 3 Tagen,Bildungsinnovator,"Home-Office, Düsseldorf, Kleve","Bildungsinnovator * Home-Office, Düsseldorf, Kleve * Feste Anstellung * Home Office möglich,Vollzeit - Cloud Engineer DevOps (m/w/d) Für unsere Standorte Düsseldorf und Kleve oder aus dem Home-Office - DU WILLST BEI DER ENTWICKLUNG DER LERNKARTEN MIT ANPACKEN – ohne Druck durch Deadlines, sondern bedarfsorientiert und gut durchdacht? Gemeinsam mit unserem agilen Entwicklerteam arbeitest Du an der Weiterentwicklung unseres Produktes „LXT“ – einer Lernplattform inkl. CMS für Unternehmen die Lerninhalte bereitstellen. Dabei sind der Einsatz aktueller Technologien und wirksamer Methoden für Dich genauso selbstverständlich wie Spaß bei der Arbeit. Direkte Kommunikation und Zusammenarbeit sind uns wichtig – genauso wie Deine Work-Life-Balance. Aus diesem Grund bieten wir Dir die Flexibilität zu arbeiten, wo du möchtest.",stepstone
Senior Backend/Spring Boot Developer (all genders),vor 3 Wochen,adesso SE,bundesweit,"Seit mehr als 15 Jahren beschäftigt sich material.one mit den Themen Digitalisierung von Materialfreigaben, Erstbemusterung, Normenmanagement und -Mining.",stepstone
Smart Banking Kundenberater (m/w/d),vor 1 Monat,HypoVereinsbank – Member of UniCredit,"Aschaffenburg, Home-Office","#MakeInnovationHappen – FinTechs, Big Data, Bitcoins: Das Bankenwesen entwickelt sich rasant weiter.",stepstone
Werkstudent (m/w/d) im Personal Bereich Sourcing,vor 3 Wochen,Reply,München,"Mit seinem Netzwerk aus hochspezialisierten Unternehmen unterstützt Reply die europäischen Branchenführer aus Telekommunikation und Medien, Industrie und Dienstleistung, Banken und Versicherungen sowie öffentliche Verwaltung effektiv bei Geschäftsmodellen, die auf den neuen Paradigmen, wie Big Cloud-Computing, Digitalen Medien und dem Internet der Dinge basieren.",stepstone
Linux Systemadministrator (m/w/d),vor 5 Tagen,Babiel GmbH,"Düsseldorf, Berlin, Home-Office","Babiel GmbH * Düsseldorf, Berlin, Home-Office * Feste Anstellung * Vollzeit - BABIEL – WIR SIND ONLINEKOMMUNIKATION UND E‑BUSINESS - babiel ist seit über 30 Jahren erfolgreich als Digitalagentur in den Bereichen Onlinekommunikation, E-Commerce und Customer Communication Management (CXM) für namhafte Konzerne und öffentliche Auftraggeber tätig. Dabei liegt unser Schwerpunkt in der Konzeption und Umsetzung von innovativen und effizienten Digitalstrategien. Beispiele unserer preisgekrönten Arbeit sind Kundenportale, Websites, E-Commerce-Lösungen und mobile Applikationen. Als Spezialist für Sicherheit und Hochverfügbarkeit übernehmen wir auch das Hosting dieser komplexen Systeme und Webanwendungen. Das Team, in dem Du arbeiten wirst, betreibt die dafür notwendige Infrastruktur: Server, Switches, Router für unser eigenes AS 198913, Firewalls, Loadbalancer, DDoS-Mitigation,",stepstone
Frontend Developer / Kommunikationsdesigner (mwd) - Vollzeit oder Teilzeit,vor 3 Wochen,HMS Analytical Software GmbH,"Heidelberg, Berlin, Home-Office","Durch die Synthese von Data Engineering, Machine Learning und Software Engineering unterstützen wir Unternehmen dabei aus ihren Daten Mehrwerte zu generieren.",stepstone
Trainee Softwareentwickler Cloud (m/w/d),vor 2 Wochen,Materna Information & Communications SE,"Dortmund, Frankfurt am Main, München, Home-Office","Dein Fokus liegt auf geschäftskritischen Kernanwendungen verschiedener Bereiche, wie z. B. Digitale Transforma- tion, IoT und Big",stepstone
Product Owner - Customer Experience NLP (Germany),vor 1 Tag,Revolut Ltd. Zweigniederlassung Deutschland,bundesweit,"•You can break complex problems into smaller logical ones and prioritise them with data By applying for the above role, you confirm that you have reviewed our Privacy Notice for Candidates .",stepstone
Bezirksleiter / Selbstständiger Handelsvertreter (m/w/d) Bausparen und Baufinanzierung,vor 1 Woche,Bausparkasse Schwäbisch Hall AG,bundesweit regional,"Bausparkasse Schwäbisch Hall AG * bundesweit regional * Freie Mitarbeit/Projektmitarbeit * Vollzeit - Schwäbisch Hall ist die größte Bausparkasse Deutschlands. Mehr als 7 Millionen Menschen bauen auf und mit uns – das macht uns zum Marktführer. Im Ausland ist Schwäbisch Hall mit Beteiligungsgesellschaften in der Slowakei, Ungarn und China aktiv und zählt dort 3 Millionen Kunden. Unsere rund 7.000 Mitarbeiter im Innen- und Außendienst arbeiten eng mit den Genossenschaftsbanken vor Ort zusammen. Gemeinsam haben wir so den wichtigsten Ort der Welt schon oft möglich gemacht: seit 1948 knapp 9 Millionen Mal – durch Finanzierungsmaßnahmen für Eigenheime, Umbauten und Modernisierungen. Selbstständig erfolgreich als Heimatexperte! * nachhaltige Finanzlösungen erarbeiten * Vertrieb gestalten mit der Bank * Kunden gewinnen * kaufmännische Ausbildung * erste Vertriebserfahrungen",stepstone
Product Owner - Acquiring - Revolut Pay (Berlin/Germany remote),vor 1 Tag,Revolut Ltd. Zweigniederlassung Deutschland,bundesweit,• You will be responsible for data tools migration,stepstone
Logopäd/in in Teilzeit (m/w/d) gesucht (Logopäde/Logopädin),vor 2 Tagen,TheraPäd GmbH,Bundesgebiet,"TheraPäd GmbH * Bundesgebiet * Feste Anstellung * Teilzeit - In unserem Therapiezentrum Therapaedica ist ab sofort bzw. zum nächstmöglichen Zeitpunkt eine Stelle als ++ Logopäde/in (m/w/d) ++ zu besetzen. - Beraten, Untersuchen und Behandeln von Patienten mit Sprach-, Sprech- Stimm-, oder Schluckstörungen auf Basis einer ärztlichen Verordnung - Durchführung von Hausbesuchen - Ihr Profil - abgeschlossene Ausbildung als Logopäde/in - Bereitschaft zur Durchführung von mindestens einem Nachmittagsdienst pro Woche - Führerschein Klasse B ist erforderlich - Sie sind flexibel, teamfähig und überzeugen durch Ihre offene, freundliche Art. Grundkenntnisse: Sprecherziehung, Stottertherapie - Erweiterte Kenntnisse: Logopädie, Sprachtherapie - Wir bieten - Die Einstellung ist in Teilzeit mit 20 - 35 Stunden/Woche (je nach Absprache und Vereinbarung) vorgesehen.",stepstone
Senior Java Developer (m/w/d),vor 1 Tag,Consors Finanz BNP Paribas,"München, Duisburg, Berlin, Braunschweig, Essen, Home-Office","Develop software solutions by studying the requirements, system and data flows, processes and investigate the problem areas by following the software development lifecycle.",stepstone
Senior Java Developer (m/w/d),vor 1 Tag,Consors Finanz BNP Paribas,"München, Home-Office","Develop software solutions by studying the requirements, system and data flows, processes and investigate the problem areas by following the software development lifecycle.",stepstone
Senior Clinical Scientist (Translational Medicine Expert) (f/m/d),vor 3 Tagen,CureVac SE,Rhein-Main-Gebiet,"Discuss plans and data with and integrate their advice to achieve and maintain excellence in the field * Provide analysis, interpretation and integration of immunomonitoring/ biomarker into regulatory documents/ study reports and publications * Managing projects involving clinical sample/ analyses conducted at contractors or academic collaborators",stepstone
Business Intelligence Architect (m/w/d),vor 1 Woche,Capita Customer Services (Germany) GmbH,deutschlandweit,"Unternehmensweite BI-Systeme (Data Warehouse) auf Basis von von Microsoft Technologien konzipieren, planen und entwickeln",stepstone
Teamlead After-Sales Analytics (m/f/d),vor 1 Woche,IU Internationale Hochschule,"Home-Office, (bundesweit), Berlin, München","You create data analysis (ad hoc and strategic) together with your team and fulfill the actions that come from recommendations for the business operations * You will further develop our structures and reporting landscape (especially in Power BI) and ensure that our methods and processes are state-of-the-art * You enjoy working with large and have strong experience working with Power BI, SQL, Excel and Salesforce (knowledge of Python or AWS is a plus) * You should have completed a degree in the field of business administration, economics, science, statistics, engineering or similar as well as have very good English skills round off your profile",stepstone
Service Manager (m/w/d) IT,vor 3 Tagen,DATAGROUP,"Bremen, Home-Office",DATAGROUP ist einer der führenden deutschen IT-Dienstleister – dank unseres engagierten Teams. * Sie fungieren als zentraler Ansprechpartner (m/w/d) zwischen und einem Ihnen zugeordneten Kundenstamm,stepstone
1st und 2nd - Level - Supporter/in (Second-Level-Supporter/in),vor 5 Tagen,Lavid Software GmbH,Nordrhein-Westfalen,"Lavid Software GmbH * Nordrhein-Westfalen * N/D * Vollzeit - Sie suchen eine neue berufliche Herausforderung und haben Lust auf spannende, abwechslungsreiche Projekte in einem tollen Team? Sie wollen nicht nur Ihre bereits vorhandenen Kenntnisse anwenden und weitergeben, sondern auch Ihren Horizont erweitern? Sie wollen Verantwortung tragen und auch eigene Ideen einbringen? Dann sind Sie bei uns genau richtig! Die Lavid Software GmbH ist ein inhabergeführtes, mittelständisches Unternehmen aus Mönchengladbach, dass seit 1996 individuelle Softwarelösungen für Geschäftskunden aus den unterschiedlichsten Brachen entwickelt und betreibt. Unter dem Motto „Software sollte sich den Bedürfnissen des Kunden anpassen, nicht umgekehrt!“ sorgen die innovativen und flexiblen Softwarelösungen für den sichtlichen Erfolg unserer Kunden.",stepstone
"Senior Software Engineer, Android Platform Security",vor 5 Tagen,Google Germany GmbH,"bundesweit, Home-Office","We're looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking and storage, security, artificial intelligence, natural language processing, UI design and mobile; the list goes on and is growing every day. * Experience with software development in one or more programming languages, and with structures/algorithms.",stepstone
Logopäd*in / Sprachtherapeut*in (m/w/d) (Logopäde/Logopädin),vor 6 Tagen,Medau Therapy Services GmbH,Bundesgebiet,"Medau Therapy Services GmbH * Bundesgebiet * Feste Anstellung * Vollzeit - Die MEDAU Therapy Services GmbH betreibt Praxen in den Bereichen Physiotherapie, Logopädie, Ergotherapie sowie Prävention und Reha an verschiedenen Standorten in Bayern. Unser Fokus liegt auf unseren Patientinnen und Patienten. Wir bieten ganzheitliche Konzepte nach aktuellen therapeutischen Leitlinien. Wir suchen zum nächstmöglichen Zeitpunkt in Teilzeit ein*e LOGOPÄD*IN / SPRACHTHERAPEUT*IN (m/w/d) - Eigenständige Diagnostik - Therapie und Beratung bei Stimm-, Sprech-, Sprach und Schluckstörungen - Fachliche und organisatorische Planung und Durchführung logopädischer Therapien - Beratung und Begleitung von Patient*innen und deren Angehörigen - Ausbildung im Bereich Logopädie / Sprachtherapie - Erste Berufserfahrung - Eigenverantwortliches Arbeiten mit hohem Qualitätsanspruch",stepstone
Logopäd*in / Sprachtherapeut*in (m/w/d) (Logopäde/Logopädin),vor 6 Tagen,Medau Therapy Services GmbH,Bundesgebiet,"Medau Therapy Services GmbH * Bundesgebiet * Feste Anstellung * Vollzeit - Die MEDAU Therapy Services GmbH betreibt Praxen in den Bereichen Physiotherapie, Logopädie, Ergotherapie sowie Prävention und Reha an verschiedenen Standorten in Bayern. Unser Fokus liegt auf unseren Patientinnen und Patienten. Wir bieten ganzheitliche Konzepte nach aktuellen therapeutischen Leitlinien. Wir suchen zum nächstmöglichen Zeitpunkt in Teilzeit ein*e LOGOPÄD*IN / SPRACHTHERAPEUT*IN (m/w/d) für unseren Standort in Bamberg - Eigenständige Diagnostik - Therapie und Beratung bei Stimm-, Sprech-, Sprach und Schluckstörungen - Fachliche und organisatorische Planung und Durchführung logopädischer Therapien - Beratung und Begleitung von Patient*innen und deren Angehörigen - Ausbildung im Bereich Logopädie / Sprachtherapie - Erste Berufserfahrung - Eigenverantwortliches Arbeiten mit hohem Qua",stepstone
(Junior) Product Manager (f/d/m),vor 1 Woche,USU Technologies GmbH,"Home-Office, Aachen, Bonn, Karlsruhe, Köln, Leinfelden-Echterdingen, Marburg, Möglingen, München",Analyzing the market and analyst's feedback,stepstone
Head of CRM (f/m/x),vor 1 Woche,Tourlane GmbH,"Home Office or Berlin, Germany","Partner closely with our data & tech team to cultivate the most effective marketing tech stack, consistently focused on improving onboarding acquisition, efficiency and customer engagement * Work closely with Marketing, Sales and Supply leadership to optimize our commercial strategy and drive growth across our destination portfolio * Strong analytical background, particularly in leveraging to make informed strategic business decisions. Special focus on analysis, visualization, and forecasting. * Strategic thinker with a driven mindset",stepstone
Senior Systems Engineer (f/m/d),vor 4 Tagen,1&1 Mail & Media,"Karlsruhe, Home-Office","Become part of our observability team and develop the log infrastructure for our data streams - in a dimension of many 100,000 log lines/second, with a strong upward trend. * Co-responsibility for the architecture, design and control of our streams. You are passionate about complex and really big systems or streams?",stepstone
iOS Entwickler (m/w/d) Bundesweit,vor 1 Woche,TAG24 NEWS Deutschland GmbH,bundesweit,Core Data,stepstone
1st und 2nd Level Supporter (m/w/d) (IT-Kundenbetreuer/in),vor 1 Woche,ncsolution NCS GmbH,Bundesgebiet,"ncsolution NCS GmbH * Bundesgebiet * Feste Anstellung * Vollzeit - Die NCSolution GmbH ist ein innovativer IT-Dienstleister mit umfassendem Leistungsspektrum im Bereich der Informationstechnologie. Wir setzen auf Fairness in der Kundenbeziehung und auf eine ehrliche, direkte Kommunikation. Werden Sie ein wichtiger Teil der NCS-Familie und unterstützen Sie uns mit Ihrem Know-How sowie Ihrem Ideenreichtum. Wir suchen für den Einsatz bei unseren Kunden teilweise vor Ort, teilweise remote - 1st und 2nd Level Supporter (m/w/d) • Optimierung und Betreuung der IT-Infrastruktur • Sicherstellung des Betriebes der Microsoft-basierten Client-Landschaft • Annahme von IT-Störungsanfragen sowie Fehlerbehebung vor Ort und per Remote-Service-Tools • Verwaltung und Betreuung von verschiedenen Serverdiensten • Installation und Konfiguration von Hard- und Software",stepstone
Business Manager Retention Management (m/w/d),vor 5 Tagen,Telefónica Germany GmbH & Co. OHG,Deutschlandweit,"Weiterentwicklung von personalisierten und wertorientierten Angeboten sowie Konzeption von Logik-Tests zur Optimierung mittels Science Methoden (Affinitäts Modelle, Uplift Modelle usw.) in enger Zusammenarbeit mit sten aus dem ChurnLab Projekt, Marketing-Managern, Kanalverantwortlichen und Controlling",stepstone
